Target Distance: 50, Step Size: 2
579: x, y: 3.43772, 0

580: x, y: 4.15445, 0

581: x, y: 5.73047, 0

582: x, y: 3.94846, 0

583: x, y: 4.76193, 0

584: x, y: 6.64132, 0

585: x, y: 7.84495, 0

586: x, y: 7.5666, 0

587: x, y: 5.57147, 0

588: x, y: 4.34015, 0

589: x, y: 6.25276, 0

590: x, y: 5.04913, 0

591: x, y: 5.60041, 0

592: x, y: 3.61531, 0

593: x, y: 1.63994, 0

594: x, y: 3.37199, 0

595: x, y: 5.29451, 0

596: x, y: 5.29451, 0

597: x, y: 7.29451, 0

598: x, y: 5.30212, 0

599: x, y: 3.83941, 0

600: x, y: 3.6651, 0

601: x, y: 2.72616, 0

602: x, y: 0.899069, 0

603: x, y: 1.95891, 0

604: x, y: 1.17744, 0

605: x, y: 0.117606, 0

606: x, y: -1.59673, 0

607: x, y: -1.14683, 0

608: x, y: -1.89604, 0

609: x, y: -2.1051, 0

610: x, y: -0.237935, 0

611: x, y: -1.62725, 0

612: x, y: -3.60779, 0

613: x, y: -3.7473, 0

614: x, y: -2.01525, 0

615: x, y: -3.99063, 0

616: x, y: -5.30275, 0

617: x, y: -5.85402, 0

618: x, y: -5.40412, 0

619: x, y: -5.54363, 0

620: x, y: -6.7192, 0

621: x, y: -6.6494, 0

622: x, y: -7.93498, 0

623: x, y: -9.39768, 0

624: x, y: -8.52094, 0

625: x, y: -10.4906, 0

626: x, y: -12.2049, 0

627: x, y: -13.0816, 0

628: x, y: -12.7343, 0

629: x, y: -13.6111, 0

630: x, y: -12.927, 0

631: x, y: -11.0727, 0

632: x, y: -9.54058, 0

633: x, y: -11.5211, 0

634: x, y: -12.4601, 0

635: x, y: -14.3727, 0

636: x, y: -12.6068, 0

637: x, y: -14.604, 0

638: x, y: -13.2919, 0

639: x, y: -14.5775, 0

640: x, y: -13.2919, 0

641: x, y: -14.2309, 0

642: x, y: -12.5728, 0

643: x, y: -14.4522, 0

644: x, y: -13.3923, 0

645: x, y: -13.2528, 0

646: x, y: -13.6344, 0

647: x, y: -15.547, 0

648: x, y: -14.4578, 0

649: x, y: -16.0121, 0

650: x, y: -17.5664, 0

651: x, y: -17.671, 0

652: x, y: -15.7392, 0

653: x, y: -15.3576, 0

654: x, y: -16.7469, 0

655: x, y: -18.7101, 0

656: x, y: -16.7104, 0

657: x, y: -16.2266, 0

658: x, y: -14.3041, 0

659: x, y: -15.243, 0

660: x, y: -17.0406, 0

661: x, y: -15.7023, 0

662: x, y: -17.7011, 0

663: x, y: -19.5137, 0

664: x, y: -17.8557, 0

665: x, y: -19.6532, 0

666: x, y: -17.9212, 0

667: x, y: -16.4825, 0

668: x, y: -15.4825, 0

669: x, y: -16.1337, 0

670: x, y: -15.9246, 0

671: x, y: -14.5863, 0

672: x, y: -16.5617, 0

673: x, y: -14.7797, 0

674: x, y: -15.7186, 0

675: x, y: -15.8233, 0

676: x, y: -13.9562, 0

677: x, y: -12.7806, 0

678: x, y: -14.3349, 0

679: x, y: -13.1593, 0

680: x, y: -11.8472, 0

681: x, y: -13.8035, 0

682: x, y: -12.5448, 0

683: x, y: -14.3424, 0

684: x, y: -16.0745, 0

685: x, y: -17.7706, 0

686: x, y: -17.2193, 0

687: x, y: -19.1947, 0

688: x, y: -21.1837, 0

689: x, y: -19.4876, 0

690: x, y: -17.5558, 0

691: x, y: -16.8717, 0

692: x, y: -15.3854, 0

693: x, y: -14.8007, 0

694: x, y: -15.89, 0

695: x, y: -14.1579, 0

696: x, y: -12.7192, 0

697: x, y: -11.7803, 0

698: x, y: -9.85778, 0

699: x, y: -9.3065, 0

700: x, y: -7.33113, 0

701: x, y: -7.8824, 0

702: x, y: -5.92611, 0

703: x, y: -5.27497, 0

704: x, y: -3.81226, 0

705: x, y: -5.76856, 0

706: x, y: -6.51777, 0

707: x, y: -5.4877, 0

708: x, y: -6.82596, 0

709: x, y: -6.04449, 0

710: x, y: -5.87018, 0

711: x, y: -6.90026, 0

712: x, y: -6.02352, 0

713: x, y: -6.33639, 0

714: x, y: -7.45477, 0

715: x, y: -5.45964, 0

716: x, y: -7.20888, 0

717: x, y: -5.25259, 0

718: x, y: -6.71529, 0

719: x, y: -7.86245, 0

720: x, y: -9.25176, 0

721: x, y: -10.1597, 0

722: x, y: -9.64211, 0

723: x, y: -11.1284, 0

724: x, y: -11.4757, 0

725: x, y: -12.6228, 0

726: x, y: -14.525, 0

727: x, y: -12.8669, 0

728: x, y: -14.6489, 0

729: x, y: -13.5305, 0

730: x, y: -12.8465, 0

731: x, y: -13.4645, 0

732: x, y: -12.8465, 0

733: x, y: -14.5426, 0

734: x, y: -16.1398, 0

735: x, y: -17.9057, 0

736: x, y: -17.2546, 0

737: x, y: -18.8306, 0

738: x, y: -19.5474, 0

739: x, y: -19.8602, 0

740: x, y: -20.8298, 0

741: x, y: -20.2786, 0

742: x, y: -21.5372, 0

743: x, y: -19.8989, 0

744: x, y: -17.9502, 0

745: x, y: -16.4875, 0

746: x, y: -14.4878, 0

747: x, y: -13.9365, 0

748: x, y: -12.9064, 0

749: x, y: -14.2185, 0

750: x, y: -12.2698, 0

751: x, y: -14.0824, 0

752: x, y: -15.9368, 0

753: x, y: -14.1875, 0

754: x, y: -12.3465, 0

755: x, y: -11.4698, 0

756: x, y: -12.3465, 0

757: x, y: -11.0344, 0

758: x, y: -10.0648, 0

759: x, y: -8.06509, 0

760: x, y: -9.66236, 0

761: x, y: -11.1718, 0

762: x, y: -12.8491, 0

763: x, y: -13.4339, 0

764: x, y: -11.668, 0

765: x, y: -11.5633, 0

766: x, y: -11.3196, 0

767: x, y: -9.32717, 0

768: x, y: -7.68887, 0

769: x, y: -8.62781, 0

770: x, y: -9.96607, 0

771: x, y: -7.97703, 0

772: x, y: -5.99193, 0

773: x, y: -5.02231, 0

774: x, y: -3.02719, 0

775: x, y: -2.81813, 0

776: x, y: -3.43616, 0

777: x, y: -3.61048, 0

778: x, y: -1.82846, 0

779: x, y: -3.0871, 0

780: x, y: -1.91153, 0

781: x, y: -1.42769, 0

782: x, y: 0.512903, 0

783: x, y: -1.06312, 0

784: x, y: -0.281656, 0

785: x, y: 1.71804, 0

786: x, y: 3.66678, 0

787: x, y: 3.77145, 0

788: x, y: 3.84125, 0

789: x, y: 1.91873, 0

790: x, y: 0.743156, 0

791: x, y: 0.708251, 0

792: x, y: 2.65699, 0

793: x, y: 0.65821, 0

794: x, y: 1.30935, 0

795: x, y: 1.69096, 0

796: x, y: 3.68335, 0

797: x, y: 4.5601, 0

798: x, y: 3.81088, 0

799: x, y: 5.79142, 0

800: x, y: 4.15311, 0

801: x, y: 2.3711, 0

802: x, y: 2.4409, 0

803: x, y: 1.62743, 0

804: x, y: 3.62621, 0

805: x, y: 4.80178, 0

806: x, y: 5.41981, 0

807: x, y: 6.13655, 0

808: x, y: 5.13655, 0

809: x, y: 3.67384, 0

810: x, y: 4.29188, 0

811: x, y: 6.11897, 0

812: x, y: 5.84062, 0

813: x, y: 5.66631, 0

814: x, y: 7.44832, 0

815: x, y: 8.16506, 0

816: x, y: 6.77574, 0

817: x, y: 8.00706, 0

818: x, y: 8.8523, 0

819: x, y: 8.47068, 0

820: x, y: 6.61632, 0

821: x, y: 5.3042, 0

822: x, y: 5.72002, 0

823: x, y: 3.97078, 0

824: x, y: 5.52507, 0

825: x, y: 3.53998, 0

826: x, y: 1.62737, 0

827: x, y: 0.508986, 0

828: x, y: 1.12702, 0

829: x, y: -0.427272, 0

830: x, y: -0.011449, 0

831: x, y: -2.01114, 0

832: x, y: -0.725569, 0

833: x, y: -1.17547, 0

834: x, y: 0.665538, 0

835: x, y: 2.21983, 0

836: x, y: 2.3245, 0

837: x, y: 2.42917, 0

838: x, y: 3.11321, 0

839: x, y: 2.20523, 0

840: x, y: 0.841237, 0

841: x, y: 2.37333, 0

842: x, y: 1.08775, 0

843: x, y: 1.05285, 0

844: x, y: -0.932247, 0

845: x, y: -2.8641, 0

846: x, y: -3.61331, 0

847: x, y: -5.23135, 0

848: x, y: -7.07236, 0

849: x, y: -5.09698, 0

850: x, y: -3.28436, 0

851: x, y: -1.29927, 0

852: x, y: -2.55791, 0

853: x, y: -4.1122, 0

854: x, y: -4.86142, 0

855: x, y: -2.86142, 0

856: x, y: -3.95069, 0

857: x, y: -2.00195, 0

858: x, y: -1.89728, 0

859: x, y: -1.37964, 0

860: x, y: -2.22488, 0

861: x, y: -2.74252, 0

862: x, y: -4.68311, 0

863: x, y: -4.16547, 0

864: x, y: -4.97895, 0

865: x, y: -6.97864, 0

866: x, y: -6.42737, 0

867: x, y: -7.36631, 0

868: x, y: -9.36509, 0

869: x, y: -9.22558, 0

870: x, y: -7.62831, 0

871: x, y: -9.13773, 0

872: x, y: -10.6004, 0

873: x, y: -10.1505, 0

874: x, y: -12.1068, 0

875: x, y: -11.5556, 0

876: x, y: -10.27, 0

877: x, y: -8.63167, 0

878: x, y: -10.5111, 0

879: x, y: -8.59845, 0

880: x, y: -9.98777, 0

881: x, y: -10.2315, 0

882: x, y: -8.89324, 0

883: x, y: -9.06755, 0

884: x, y: -8.75469, 0

885: x, y: -10.6673, 0

886: x, y: -12.6563, 0

887: x, y: -13.9946, 0

888: x, y: -14.1341, 0

889: x, y: -15.2813, 0

890: x, y: -13.3902, 0

891: x, y: -14.3598, 0

892: x, y: -15.8919, 0

893: x, y: -17.8843, 0

894: x, y: -19.143, 0

895: x, y: -18.235, 0

896: x, y: -18.0259, 0

897: x, y: -16.1133, 0

898: x, y: -14.2007, 0

899: x, y: -12.2056, 0

900: x, y: -14.1462, 0

901: x, y: -13.4621, 0

902: x, y: -13.7405, 0

903: x, y: -12.959, 0

904: x, y: -12.75, 0

905: x, y: -13.368, 0

906: x, y: -12.1094, 0

907: x, y: -13.548, 0

908: x, y: -11.6354, 0

909: x, y: -11.0174, 0

910: x, y: -12.987, 0

911: x, y: -13.9259, 0

912: x, y: -15.2381, 0

913: x, y: -15.029, 0

914: x, y: -14.0594, 0

915: x, y: -15.5915, 0

916: x, y: -13.7505, 0

917: x, y: -13.6458, 0

918: x, y: -11.647, 0

919: x, y: -9.84943, 0

920: x, y: -8.6181, 0

921: x, y: -6.70549, 0

922: x, y: -8.70275, 0

923: x, y: -9.84991, 0

924: x, y: -10.8499, 0

925: x, y: -10.9197, 0

926: x, y: -12.309, 0

927: x, y: -11.4955, 0

928: x, y: -9.57303, 0

929: x, y: -10.5426, 0

930: x, y: -11.1274, 0

931: x, y: -13.1079, 0

932: x, y: -11.5985, 0

933: x, y: -10.2345, 0

934: x, y: -9.45305, 0

935: x, y: -9.34837, 0

936: x, y: -8.50314, 0

937: x, y: -6.64877, 0

938: x, y: -6.50926, 0

939: x, y: -5.04655, 0

940: x, y: -6.57864, 0

941: x, y: -8.56768, 0

942: x, y: -9.34915, 0

943: x, y: -7.35036, 0

944: x, y: -8.88245, 0

945: x, y: -10.5785, 0

946: x, y: -11.0624, 0

947: x, y: -10.4444, 0

948: x, y: -8.78628, 0

949: x, y: -8.06955, 0

950: x, y: -9.50823, 0

951: x, y: -10.1263, 0

952: x, y: -11.7023, 0

953: x, y: -9.70502, 0

954: x, y: -8.55787, 0

955: x, y: -6.57278, 0

956: x, y: -4.574, 0

957: x, y: -6.53725, 0

958: x, y: -7.25399, 0

959: x, y: -5.3746, 0

960: x, y: -6.90669, 0

961: x, y: -7.39053, 0

962: x, y: -8.32948, 0

963: x, y: -8.25968, 0

964: x, y: -9.93702, 0

965: x, y: -8.38273, 0

966: x, y: -8.34782, 0

967: x, y: -6.93361, 0

968: x, y: -7.51835, 0

969: x, y: -5.88005, 0

970: x, y: -4.59447, 0

971: x, y: -6.32652, 0

972: x, y: -6.70814, 0

973: x, y: -7.08976, 0

974: x, y: -9.0788, 0

975: x, y: -7.84748, 0

976: x, y: -9.31019, 0

977: x, y: -7.32965, 0

978: x, y: -6.26981, 0

979: x, y: -8.21855, 0

980: x, y: -10.1673, 0

981: x, y: -10.6511, 0

982: x, y: -10.8602, 0

983: x, y: -10.7904, 0

984: x, y: -8.82714, 0

985: x, y: -7.85752, 0

986: x, y: -9.22152, 0

987: x, y: -8.90865, 0

988: x, y: -8.25751, 0

989: x, y: -10.0551, 0

990: x, y: -11.8043, 0

991: x, y: -10.7743, 0

992: x, y: -9.26485, 0

993: x, y: -7.27246, 0

994: x, y: -9.26485, 0

995: x, y: -10.9969, 0

996: x, y: -9.00177, 0

997: x, y: -10.3658, 0

998: x, y: -9.84813, 0

999: x, y: -11.7887, 0

1000: x, y: -11.3729, 0

1001: x, y: -10.5277, 0

1002: x, y: -8.53861, 0

1003: x, y: -9.35209, 0

1004: x, y: -8.17652, 0

1005: x, y: -9.75254, 0

1006: x, y: -10.9839, 0

1007: x, y: -10.568, 0

1008: x, y: -11.568, 0

1009: x, y: -13.4474, 0

1010: x, y: -12.9975, 0

1011: x, y: -11.0279, 0

1012: x, y: -12.686, 0

1013: x, y: -12.0348, 0

1014: x, y: -12.9116, 0

1015: x, y: -14.3258, 0

1016: x, y: -12.5438, 0

1017: x, y: -14.4109, 0

1018: x, y: -14.4459, 0

1019: x, y: -15.8352, 0

1020: x, y: -17.2979, 0

1021: x, y: -15.4435, 0

1022: x, y: -13.8462, 0

1023: x, y: -15.3783, 0

1024: x, y: -13.4989, 0

1025: x, y: -12.4097, 0

1026: x, y: -10.5425, 0

1027: x, y: -9.72903, 0

1028: x, y: -11.0673, 0

1029: x, y: -11.1371, 0

1030: x, y: -12.6234, 0

1031: x, y: -10.7009, 0

1032: x, y: -9.82411, 0

1033: x, y: -8.33782, 0

1034: x, y: -9.86991, 0

1035: x, y: -8.53165, 0

1036: x, y: -7.59271, 0

1037: x, y: -7.17689, 0

1038: x, y: -9.09941, 0

1039: x, y: -7.42207, 0

1040: x, y: -5.72597, 0

1041: x, y: -3.73084, 0

1042: x, y: -1.73845, 0

1043: x, y: -1.25461, 0

1044: x, y: -3.18646, 0

1045: x, y: -1.3193, 0

1046: x, y: -1.52836, 0

1047: x, y: -2.86662, 0

1048: x, y: -2.86662, 0

1049: x, y: -4.28083, 0

1050: x, y: -4.35063, 0

1051: x, y: -2.37526, 0

1052: x, y: -3.34487, 0

1053: x, y: -3.41467, 0

1054: x, y: -4.16389, 0

1055: x, y: -6.13926, 0

1056: x, y: -7.28642, 0

1057: x, y: -7.46073, 0

1058: x, y: -5.52014, 0

1059: x, y: -7.07443, 0

1060: x, y: -7.1791, 0

1061: x, y: -9.14872, 0

1062: x, y: -7.51041, 0

1063: x, y: -8.48003, 0

1064: x, y: -8.51494, 0

1065: x, y: -10.211, 0

1066: x, y: -8.55296, 0

1067: x, y: -9.46094, 0

1068: x, y: -8.02226, 0

1069: x, y: -6.49017, 0

1070: x, y: -7.55001, 0

1071: x, y: -8.33147, 0

1072: x, y: -7.1559, 0

1073: x, y: -5.37389, 0

1074: x, y: -4.85625, 0

1075: x, y: -6.85503, 0

1076: x, y: -6.71552, 0

1077: x, y: -6.40265, 0

1078: x, y: -7.93474, 0

1079: x, y: -7.79522, 0

1080: x, y: -9.41326, 0

1081: x, y: -11.3451, 0

1082: x, y: -12.1586, 0

1083: x, y: -10.1695, 0

1084: x, y: -8.25693, 0

1085: x, y: -8.18713, 0

1086: x, y: -9.82544, 0

1087: x, y: -10.3093, 0

1088: x, y: -10.2046, 0

1089: x, y: -10.3093, 0

1090: x, y: -9.10565, 0

1091: x, y: -7.40955, 0

1092: x, y: -5.42051, 0

1093: x, y: -3.54112, 0

1094: x, y: -2.25555, 0

1095: x, y: -4.24794, 0

1096: x, y: -5.82396, 0

1097: x, y: -7.813, 0

1098: x, y: -5.93362, 0

1099: x, y: -7.39633, 0

1100: x, y: -8.835, 0

1101: x, y: -6.87175, 0

1102: x, y: -7.68522, 0

1103: x, y: -8.65484, 0

1104: x, y: -7.42352, 0

1105: x, y: -8.68216, 0

1106: x, y: -10.4642, 0

1107: x, y: -9.81304, 0

1108: x, y: -7.84978, 0

1109: x, y: -8.36742, 0

1110: x, y: -10.2993, 0

1111: x, y: -11.2073, 0

1112: x, y: -9.97593, 0

1113: x, y: -11.5302, 0

1114: x, y: -10.9455, 0

1115: x, y: -9.23114, 0

1116: x, y: -11.1944, 0

1117: x, y: -9.93576, 0

1118: x, y: -11.35, 0

1119: x, y: -10.5365, 0

1120: x, y: -11.8748, 0

1121: x, y: -12.8748, 0

1122: x, y: -14.0219, 0

1123: x, y: -13.9521, 0

1124: x, y: -15.9494, 0

1125: x, y: -17.4121, 0

1126: x, y: -18.8263, 0

1127: x, y: -20.1384, 0

1128: x, y: -18.629, 0

1129: x, y: -16.8019, 0

1130: x, y: -14.8031, 0

1131: x, y: -16.1671, 0

1132: x, y: -15.02, 0

1133: x, y: -14.4687, 0

1134: x, y: -16.3708, 0

1135: x, y: -15.6541, 0

1136: x, y: -14.8406, 0

1137: x, y: -14.5277, 0

1138: x, y: -14.4579, 0

1139: x, y: -14.5626, 0

1140: x, y: -13.593, 0

1141: x, y: -11.6705, 0

1142: x, y: -12.4839, 0

1143: x, y: -12.1711, 0

1144: x, y: -12.0664, 0

1145: x, y: -11.788, 0

1146: x, y: -13.6291, 0

1147: x, y: -11.6537, 0

1148: x, y: -13.6291, 0

1149: x, y: -11.897, 0

1150: x, y: -10.2997, 0

1151: x, y: -9.04109, 0

1152: x, y: -10.2447, 0

1153: x, y: -11.3631, 0

1154: x, y: -11.7789, 0

1155: x, y: -13.437, 0

1156: x, y: -11.4616, 0

1157: x, y: -10.3723, 0

1158: x, y: -8.38726, 0

1159: x, y: -6.39821, 0

1160: x, y: -7.48749, 0

1161: x, y: -5.79139, 0

1162: x, y: -4.45313, 0

1163: x, y: -5.98522, 0

1164: x, y: -7.32348, 0

1165: x, y: -8.0727, 0

1166: x, y: -10.0532, 0

1167: x, y: -8.28734, 0

1168: x, y: -10.1144, 0

1169: x, y: -11.6007, 0

1170: x, y: -9.7881, 0

1171: x, y: -11.7805, 0

1172: x, y: -10.9037, 0

1173: x, y: -12.1893, 0

1174: x, y: -10.1942, 0

1175: x, y: -8.2536, 0

1176: x, y: -8.93764, 0

1177: x, y: -10.8287, 0

1178: x, y: -9.36597, 0

1179: x, y: -7.61673, 0

1180: x, y: -9.41432, 0

1181: x, y: -9.20527, 0

1182: x, y: -7.71898, 0

1183: x, y: -8.62696, 0

1184: x, y: -7.65734, 0

1185: x, y: -8.83291, 0

1186: x, y: -10.2471, 0

1187: x, y: -10.8652, 0

1188: x, y: -9.01079, 0

1189: x, y: -10.9514, 0

1190: x, y: -9.11037, 0

1191: x, y: -9.69511, 0

1192: x, y: -10.3131, 0

1193: x, y: -8.42211, 0

1194: x, y: -6.56774, 0

1195: x, y: -7.41298, 0

1196: x, y: -8.9224, 0

1197: x, y: -9.67161, 0

1198: x, y: -10.8752, 0

1199: x, y: -9.00808, 0

1200: x, y: -8.13134, 0

1201: x, y: -6.16808, 0

1202: x, y: -6.71936, 0

1203: x, y: -5.12209, 0

1204: x, y: -7.12178, 0

1205: x, y: -8.79912, 0

1206: x, y: -7.24483, 0

1207: x, y: -7.82958, 0

1208: x, y: -8.31342, 0

1209: x, y: -6.82713, 0

1210: x, y: -7.70387, 0

1211: x, y: -5.74758, 0

1212: x, y: -7.08584, 0

1213: x, y: -5.16331, 0

1214: x, y: -4.38185, 0

1215: x, y: -2.70451, 0

1216: x, y: -0.813474, 0

1217: x, y: 1.04089, 0

1218: x, y: 2.96342, 0

1219: x, y: 4.60172, 0

1220: x, y: 5.80535, 0

1221: x, y: 7.21956, 0

1222: x, y: 5.31745, 0

1223: x, y: 5.96859, 0

1224: x, y: 6.84533, 0

1225: x, y: 6.42951, 0

1226: x, y: 8.41855, 0

1227: x, y: 7.44893, 0

1228: x, y: 8.56732, 0

1229: x, y: 10.2994, 0

1230: x, y: 8.32399, 0

1231: x, y: 10.0732, 0

1232: x, y: 10.4548, 0

1233: x, y: 8.46976, 0

1234: x, y: 10.2968, 0

1235: x, y: 11.1736, 0

1236: x, y: 10.2968, 0

1237: x, y: 8.51483, 0

1238: x, y: 9.87883, 0

1239: x, y: 7.88157, 0

1240: x, y: 8.46632, 0

1241: x, y: 10.3335, 0

1242: x, y: 8.96948, 0

1243: x, y: 9.81472, 0

1244: x, y: 11.8144, 0

1245: x, y: 9.9018, 0

1246: x, y: 10.6185, 0

1247: x, y: 11.6784, 0

1248: x, y: 11.8527, 0

1249: x, y: 11.8178, 0

1250: x, y: 13.815, 0

1251: x, y: 11.8199, 0

1252: x, y: 13.2092, 0

1253: x, y: 12.1494, 0

1254: x, y: 12.6332, 0

1255: x, y: 14.5126, 0

1256: x, y: 12.5236, 0

1257: x, y: 10.543, 0

1258: x, y: 11.5127, 0

1259: x, y: 11.408, 0

1260: x, y: 10.9241, 0

1261: x, y: 12.8035, 0

1262: x, y: 11.0059, 0

1263: x, y: 10.1607, 0

1264: x, y: 9.28396, 0

1265: x, y: 9.21416, 0

1266: x, y: 7.65987, 0

1267: x, y: 5.71928, 0

1268: x, y: 7.56029, 0

1269: x, y: 7.83864, 0

1270: x, y: 7.25389, 0

1271: x, y: 5.26485, 0

1272: x, y: 4.95198, 0

1273: x, y: 3.11097, 0

1274: x, y: 3.35471, 0

1275: x, y: 1.892, 0

1276: x, y: 1.68295, 0

1277: x, y: 1.1991, 0

1278: x, y: 0.681463, 0

1279: x, y: 0.299845, 0

1280: x, y: -0.150057, 0

1281: x, y: -1.78836, 0

1282: x, y: -2.53757, 0

1283: x, y: -0.646537, 0

1284: x, y: 0.134925, 0

1285: x, y: 1.3105, 0

1286: x, y: 2.86479, 0

1287: x, y: 4.7774, 0

1288: x, y: 2.79686, 0

1289: x, y: 2.0154, 0

1290: x, y: 0.0748074, 0

1291: x, y: 1.91582, 0

1292: x, y: -0.081442, 0

1293: x, y: 0.334381, 0

1294: x, y: -1.00388, 0

1295: x, y: 0.74536, 0

1296: x, y: 1.09266, 0

1297: x, y: 0.74536, 0

1298: x, y: -1.24368, 0

1299: x, y: -1.418, 0

1300: x, y: 0.46139, 0

1301: x, y: 2.3024, 0

1302: x, y: 0.302704, 0

1303: x, y: -1.52439, 0

1304: x, y: -0.0857075, 0

1305: x, y: -1.4497, 0

1306: x, y: -3.29071, 0

1307: x, y: -1.35012, 0

1308: x, y: -0.380503, 0

1309: x, y: 1.56009, 0

1310: x, y: 1.97591, 0

1311: x, y: 0.772282, 0

1312: x, y: 2.2817, 0

1313: x, y: 3.40009, 0

1314: x, y: 2.78205, 0

1315: x, y: 1.90531, 0

1316: x, y: 2.52334, 0

1317: x, y: 0.643959, 0

1318: x, y: 1.5829, 0

1319: x, y: 3.55252, 0

1320: x, y: 2.40536, 0

1321: x, y: 0.435749, 0

1322: x, y: -0.0141528, 0

1323: x, y: 1.86523, 0

1324: x, y: 0.0242227, 0

1325: x, y: 0.837696, 0

1326: x, y: -0.694393, 0

1327: x, y: -0.520081, 0

1328: x, y: 1.47505, 0

1329: x, y: 2.09308, 0

1330: x, y: 3.45708, 0

1331: x, y: 4.27055, 0

1332: x, y: 5.77997, 0

1333: x, y: 4.34129, 0

1334: x, y: 3.10997, 0

1335: x, y: 4.64206, 0

1336: x, y: 5.84569, 0

1337: x, y: 7.82106, 0

1338: x, y: 8.69781, 0

1339: x, y: 9.14771, 0

1340: x, y: 8.93865, 0

1341: x, y: 8.45481, 0

1342: x, y: 9.26828, 0

1343: x, y: 11.1809, 0

1344: x, y: 10.4968, 0

1345: x, y: 12.492, 0

1346: x, y: 12.2829, 0

1347: x, y: 13.5142, 0

1348: x, y: 12.963, 0

1349: x, y: 12.2138, 0

1350: x, y: 10.8498, 0

1351: x, y: 10.8149, 0

1352: x, y: 12.3469, 0

1353: x, y: 10.4448, 0

1354: x, y: 8.59046, 0

1355: x, y: 6.77785, 0

1356: x, y: 5.29156, 0

1357: x, y: 6.40994, 0

1358: x, y: 5.8252, 0

1359: x, y: 7.05652, 0

1360: x, y: 8.63254, 0

1361: x, y: 9.50929, 0

1362: x, y: 11.3503, 0

1363: x, y: 11.2456, 0

1364: x, y: 10.1858, 0

1365: x, y: 8.21041, 0

1366: x, y: 10.1423, 0

1367: x, y: 10.0027, 0

1368: x, y: 9.418, 0

1369: x, y: 10.9043, 0

1370: x, y: 11.489, 0

1371: x, y: 12.8012, 0

1372: x, y: 11.6828, 0

1373: x, y: 13.3971, 0

1374: x, y: 14.0811, 0

1375: x, y: 14.116, 0

1376: x, y: 15.024, 0

1377: x, y: 14.1473, 0

1378: x, y: 12.8886, 0

1379: x, y: 13.2359, 0

1380: x, y: 14.894, 0

1381: x, y: 16.5521, 0

1382: x, y: 16.1705, 0

1383: x, y: 15.9267, 0

1384: x, y: 14.7231, 0

1385: x, y: 16.4004, 0

1386: x, y: 16.1914, 0

1387: x, y: 16.573, 0

1388: x, y: 17.3545, 0

1389: x, y: 16.573, 0

1390: x, y: 18.5426, 0

1391: x, y: 17.573, 0

1392: x, y: 17.6777, 0

1393: x, y: 18.3288, 0

1394: x, y: 16.3364, 0

1395: x, y: 18.3352, 0

1396: x, y: 19.2741, 0

1397: x, y: 19.6214, 0

1398: x, y: 21.6105, 0

1399: x, y: 21.8542, 0

1400: x, y: 22.3381, 0

1401: x, y: 24.0873, 0

1402: x, y: 22.1177, 0

1403: x, y: 21.4666, 0

1404: x, y: 21.5364, 0

1405: x, y: 19.822, 0

1406: x, y: 20.5061, 0

1407: x, y: 19.7246, 0

1408: x, y: 20.8139, 0

1409: x, y: 20.5701, 0

1410: x, y: 22.5625, 0

1411: x, y: 21.7491, 0

1412: x, y: 19.7928, 0

1413: x, y: 17.8077, 0

1414: x, y: 15.8226, 0

1415: x, y: 17.1347, 0

1416: x, y: 15.1359, 0

1417: x, y: 16.6902, 0

1418: x, y: 16.6902, 0

1419: x, y: 18.5696, 0

1420: x, y: 20.4822, 0

1421: x, y: 21.9685, 0

1422: x, y: 22.9381, 0

1423: x, y: 22.3201, 0

1424: x, y: 23.1015, 0

1425: x, y: 24.7596, 0

1426: x, y: 23.0635, 0

1427: x, y: 23.203, 0

1428: x, y: 21.4538, 0

